"SugarBase_ID","Glycan","Link","Species","Immunogenic"
"SBID14769","Gal(a1-6)Gal(a1-6)[Fuc(a1-2)]Gal(a1-6)Gal(a1-6)Gal(a1-6)[Man(a1-2)]Gal(a1-6)Gal(a1-6)Gal(a1-6)Gal","None","Ganoderma atrum","Unknown"
"SBID14770","Rha(a1-2)[D-Ara(a1-6)][Xyl(b1-3)]Glc","None","","Unknown"
"SBID14771","Glc(a1-4)GlcA(b1-6)Man(b1-3)Glc(b1-4)GlcOP","None","Komagataeibacter xylinus","Unknown"
"SBID14773","Gal(a1-2)Gal(a1-2)[Gal(b1-4)]Glc(a1-3)Glc(a1-3)[LDManHep(a1-7)]LDManHepOP(a1-3)LDManHepOP(a1-5)[Kdo(a2-4)]Kdo(a2-6)GlcOPN(b1-6)GlcOPN","None","Escherichia coli","Unknown"
"SBID14774","ManOPEtn(a1-6)Man(a1-3)[Gal(a1-6)Gal(a1-2)Man(a1-6)]Man(a1-4)GlcN","None","","Unknown"
"SBID14775","Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc","O","Sus scrofa","Unknown"
"SBID14776","[Gal(b1-2)[Glc(b1-3)]D-Rha(a1-4)][Gal(a1-2)]GlcA(a1-3)[Gal(b1-6)]Man(a1-3)Glc(b1-3)GlcA","None","Burkholderia brasiliensis, Paraburkholderia kururiensis","Unknown"
"SBID14778","Glc(b1-4)D-6dAllOMe(b1-4)D-6dAraHexOMe","None","Marsdenia tenacissima","Unknown"
"SBID14779","[Gal(b1-4)]Glc(a1-4)GlcA(b1-4)Fuc(a1-3)Glc","None","Erwinia tahitica","Unknown"
"SBID14780","Gal(b1-3)[NeuNAc(a2-3)Gal(b1-4)[D-Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)]GalNAc","None","","Unknown"
"SBID14781","Kdo(a2-4)[Glc(a1-2)Glc(a1-3)Gal(a1-2)[Kdo(a2-3)][Glc(a1-3)Man(a1-6)]Man(a1-4)Man(a1-5)]Kdo(a2-6)2,5-Anhydro-Man","None","","Unknown"
"SBID14782","LDManHep(a1-2)[Glc(a1-2)LDManHep(a1-6)][Rha(a1-3)GlcN(b1-7)]DDManHep(a1-5)KdoOPN(a2-6)GlcOPN(b1-6)GlcN","None","","Unknown"
"SBID14783","GalNAc(b1-3)[Glc(a1-4)]Gal(a1-6)Man(a1-2)Man(a1-3)GalNAc","None","Shigella boydii","Unknown"
"SBID14784","NeuNAc(a2-3)[Glc(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc","None","","Unknown"
"SBID14785","GlcNAc(b1-4)GlcN(b1-4)GlcNAc(b1-4)GlcNAc","None","","Unknown"
"SBID14786","Gal(a1-4)Gal(b1-4)Glc(b1-2)LDManHep(a1-2)[GlcOP(a1-3)]LDManHepOPEtn(a1-3)[Glc(b1-4)]LDManHep(a1-5)KdoOPPEtn","None","","Unknown"
"SBID14787","L-GulNAcA(a1-3)D-6dXylHexN4Ulo(b1-4)GlcNAcANAlaFo(b1-4)GlcNAcNAmA(b1-4)L-GulNAcA","None","Vibrio ordalii","Unknown"
"SBID14788","Glc(b1-4)GlcNAc(b1-3)[GlcNAc(a1-6)]GlcNAc(a1-4)GalNAc(a1-4)GalNAc(a1-3)QuiNAc","None","Campylobacter sputorum","Unknown"
"SBID14789","Araf(a1-3)[Araf(a1-3)[Araf(a1-3)[Araf(a1-3)Xyl(b1-4)Xyl(b1-4)]Xyl(b1-4)]Xyl(b1-4)]Xyl(b1-4)Xyl","None","","Unknown"
"SBID14790","Glc(b1-4)[Fuc(b1-3)]Rha","None","","Unknown"
"SBID14791","NeuNAc(a2-3)Gal(b1-3)[NeuNAc(a2-6)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)]GalNAc","None","","Unknown"
"SBID14792","Glc(b1-2)[GalNAc(a1-3)]Man(b1-4)Man(b1-3)GlcNAc(b1-3)Glc(a1-3)[Gal(a1-2)Gal(a1-2)]Glc(a1-3)Glc(a1-3)[LDManHep(a1-7)]LDManHepOP(a1-3)LDManHepOPPEtn(a1-5)[Kdo(a2-4)]Kdo","None","Escherichia coli","Unknown"
"SBID14793","ManNAcA(b1-4)GlcNAcOAc(a1-3)D-FucNAc","None","","Unknown"
"SBID14794","Fuc(a1-2)Gal(a1-3)Gal(a1-4)Gal(b1-3)[Gal(a1-4)Gal(b1-4)GlcNAc(b1-6)]GalNAc","None","","Unknown"
"SBID14795","Man(a1-3)[Xyl(b1-4)]Man(a1-3)Man(a1-3)Man","None","Ganoderma lucidum","Unknown"
"SBID14796","Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-4)][Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc","None","","Unknown"
"SBID14797","NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc","None","","Unknown"
"SBID14799","Rha(a1-3)Glc(b1-2)[Rha(a1-4)Glc(b1-3)]Glc(b1-4)Gal","None","","Unknown"
"SBID14800","Gal(b1-4)[GalOMe(a1-4)]PseNAcNBut(b2-3)Gal","None","Kribbella sp","Unknown"
"SBID14801","NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)[NeuNAc(a2-3)Gal(b1-3)GlcNAc(b1-6)]GalNAc","None","","Unknown"
"SBID14802","NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-4)[GlcNAc(a1-2)[Glc(a1-3)]LDManHepOPEtn(a1-3)]LDManHep(a1-5)[Kdo(2-4)]Kdo","None","Neisseria meningitidis","Unknown"
"SBID14803","GlcNAc(b1-3)Rha(a1-2)Rha(a1-3)[L-Xyl(b1-4)]Rha(a1-3)GlcNAc","None","Ralstonia solanacearum","Unknown"
"SBID14804","6dTalOAc(a1-2)6dTal(a1-3)6dTal(a1-2)6dTal(a1-3)6dTalOAc","None","Agrobacterium rubi","Unknown"
"SBID14805","LDManHep(a1-7)LDManHep(a1-3)[LDManHep(a1-4)]LDManHep(a1-5)Kdo","None","Rhodocyclus tenuis","Unknown"
"SBID14806","Man(a1-3)[Man(a1-6)]Man(a1-4)GlcNAc(b1-4)GlcNAc","None","","Unknown"
"SBID14807","Glc(a1-6)Glc(a1-4)Glc(a1-4)Glc","None","Aureobasidium pullulans, Solanum tuberosum","Unknown"
"SBID14808","Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)Glc","Free","Ursus arctos yesoensis, Ursus maritimus, Ursus thibetanus japonicus","Unknown"
"SBID14809","QuiNAcOMe(a1-4)QuiNAc(a1-4)Glc(a1-3)QuiNAc(a1-4)Glc(a1-3)QuiNAc(a1-4)Glc(a1-3)QuiNAc(a1-3)[QuiNAc(a1-4)]QuiNAc","None","","Unknown"
"SBID14810","[Abe(a1-3)]Rha(b1-2)Man(a1-2)Man(a1-3)[GlcOAc(a1-4)]Gal(b1-4)Rha","None","Salmonella kentucky, Salmonella sp","Yes"
"SBID14811","Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc","None","","Unknown"
"SBID14812","NeuNGc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNGc(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[NeuNGc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc","N","Sus scrofa","Unknown"
"SBID14813","GlcNSOSOMe(a1-4)GlcA(b1-4)GlcNSOS(a1-4)IdoOSA(a1-4)GlcOS","None","","Unknown"
"SBID14815","Glc(b1-3)Gal(b1-3)[Glc(b1-6)]Gal(a1-6)Glc(b1-3)Gal","None","","Unknown"
"SBID14816","GalNAc(a1-4)GlcNAc(a1-3)[GalNAc(a1-4)GlcNAc(a1-6)]GalNAc","None","","Unknown"
"SBID14817","NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[NeuNAc(a2-6)GalNAc(b1-4)GlcNAc(b1-2)[NeuNGc(a2-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc","None","","Unknown"
"SBID14818","Glc(b1-2)[Glc(b1-2)[Glc(a1-4)GlcA(b1-3)]Gal(a1-3)]Man(a1-3)Glc","None","","Unknown"
"SBID14819","Rha(a1-3)[Rha(a1-4)]Gal","None","","Unknown"
"SBID14820","GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]Glc","None","","Unknown"
"SBID14821","NeuNGc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc","None","Escherichia coli","Unknown"
"SBID14822","Glc(b1-2)[Glc(a1-4)]Glc","None","","Unknown"
"SBID14823","Gal(b1-4)Gal(a1-3)Gal(b1-5)Kdo","None","Burkholderia pseudomallei","Unknown"
"SBID14824","VioNAc(b1-2)[Rha(a1-3)]Man(a1-4)Gal(b1-3)GlcNAc(a1-3)VioNAc","None","Escherichia coli","Yes"
"SBID14825","Fuc(a1-2)[D-Fuc(a1-3)]Gal","None","","Unknown"
"SBID14826","Glc(b1-6)Glc(b1-6)Gal","None","","Unknown"
"SBID14827","Gal(b1-4)GlcNAc(b1-4)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc","None","","Unknown"
"SBID14828","Fruf(b2-1)Fruf(b2-1)Xyl","None","","Unknown"
"SBID14829","GlcNAcOMe(a1-2)Galf(a1-2)Gal","O","Hungateiclostridium thermocellum","Unknown"
"SBID14830","a-Tri-ol(1-3)Gal(b1-4)Glc(a1-3)Rha","None","","Unknown"
"SBID14831","Gal(b1-3)Gal(a1-1)Gro","None","","Unknown"
"SBID14832","Gal(b1-3)[GalNAcOS(b1-4)GlcNAc(b1-6)]GalNAc","None","","Unknown"
"SBID14833","Kdo(a2-4)[Glc(a1-6)Glc(b1-3)[Glc(a1-4)]GalN(a1-3)LDManHepOP(a1-3)LDManHepOP(a1-5)]Kdo(a2-6)GlcOPN(b1-6)GlcN","None","","Unknown"
"SBID14834","Gal(a1-4)[Fuc(a1-2)]Gal(b1-3)GlcNAc","None","","Unknown"
"SBID14835","Gal(b1-4)[Rha(a1-3)]ManOAc(b1-3)Man(b1-4)GlcA(b1-3)GlcNAc(a1-2)Gal","None","Providencia stuartii, Shigella boydii","Yes"
"SBID14836","NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-6)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)][NeuNAc(a2-3)Gal(b1-3)[NeuNAc(a2-6)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc","N","Bos taurus","Unknown"
"SBID14837","Man(b1-4)Man(b1-4)[Gal(a1-6)]Man(b1-4)[Gal(a1-6)]Man(b1-4)Man(b1-4)Man(b1-4)Man","None","Ceratonia siliqua","Unknown"
"SBID14838","Xyl(b1-4)Xyl(b1-3)Rha(a1-2)GalA(a1-4)Xyl","None","","Unknown"
"SBID14839","[Ara(a1-2)]Xyl(b1-4)Xyl(b1-4)[Gal(b1-3)]Xyl(b1-4)Xyl","None","Linum usitatissimum","Unknown"
"SBID14840","D-RhaOMe(b1-2)D-RhaOMe(b1-2)GalOMe(b1-4)[GlcOMe(b1-2)]GlcOMeA","None","Primula sieboldii","Unknown"
"SBID14841","GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-6)]Man","None","","Unknown"
"SBID14842","Rha(a1-2)[Rha(a1-4)]Glc","None","Asparagus cochinchinensis, Asparagus officinalis, Asparagus setaceus, Chamaerops humilis, Cheilocostus lacerus, Cheilocostus speciosus, Dioscorea collettii, Dioscorea communis, Dioscorea composita, Dioscorea deltoidea, Dioscorea gracillima, Dioscorea hispida, Dioscorea tokoro, Heloniopsis orientalis, Paris polyphylla, Rhapis excelsa, Rhapis humilis, Smilax china, Solanum aculeatissimum, Solanum ahanhuiri, Solanum brevicaule, Solanum bukasovii, Solanum canasense, Solanum chacoense, Solanum curtilobum, Solanum dulcamara, Solanum havanense, Solanum incanum, Solanum iopetalum, Solanum juzepczukii, Solanum laciniatum, Solanum leptophyes, Solanum maglia, Solanum melongena, Solanum multiinterruptum, Solanum nigrum, Solanum raphanifolium, Solanum sogarandinum, Solanum sparsipilum, Solanum stenotomum, Solanum trilobatum, Solanum tuberosum, Trachycarpus fortunei, Trachycarpus wagnerianus, Tribulus terrestris, Trigonella foenumgraecum, Trillium camschatcense, Trillium grandiflorum, Tubocapsicum sp","Unknown"
"SBID14843","[Glc(a1-4)Glc(a1-6)Glc(a1-4)Glc(a1-6)]Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc","None","","Unknown"
"SBID14844","[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)Gal(b1-4)Glc(b1-6)Gal","None","Streptococcus suis","Unknown"
"SBID14845","[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc(b1-4)Gal","None","Streptococcus agalactiae","Unknown"
"SBID14846","Man(a1-4)[Fuc(b1-3)]Rha","None","","Unknown"
"SBID14847","FucOAcOMe(a1-3)RhaOMe(a1-3)RhaOMe","None","Mycobacterium kansasii","Unknown"
"SBID14848","Kdo(a2-4)[Glc(a1-2)Glc(a1-2)[GlcN(a1-3)]Gal(a1-3)Glc(a1-3)[LDManHep(a1-7)]LDManHepOP(a1-3)LDManHepOP(a1-5)]Kdo(a2-6)GlcOPN(b1-6)GlcN","None","","Unknown"
"SBID14849","QuiNAc(b1-4)[Fuc(a1-2)GalA(b1-3)GlcNAcOPEtn(b1-3)]Gal(a1-4)QuiNAc(b1-3)QuiNAc","None","Bacteroides fragilis","Unknown"
"SBID14850","GalASer(a1-4)GalA(a1-3)GalAAla(a1-3)GlcNAc(b1-3)GalAAla(a1-4)GalA(a1-3)GalAAla(a1-3)GlcNAc","None","Vibrio alginolyticus","Unknown"
"SBID14851","LDManHepOPEtn(a1-2)LDManHepOPEtn(a1-2)[GlcOP(b1-4)]LDManHep(a1-5)KdoOPPEtn","None","","Unknown"
"SBID14853","Glc(a1-1)[Rha(a1-2)L-ManOMe(a1-3)[Xyl(b1-2)]Rha(a1-3)Glc(b1-3)Glc(b1-3)Rha(a1-3)]GlcOMe","None","","Unknown"
"SBID14854","Fruf(b2-1)[Gal(b1-6)]Glc","None","","Unknown"
"SBID14855","Man(a1-2)Man(a1-3)Man(a1-6)Man(b1-4)GlcNAc","None","","Unknown"
"SBID14856","D-FucNAc(a1-2)LDManHep(a1-3)6dTalOAc(a1-3)D-FucNAc","None","Yokenella regensburgei","Unknown"
"SBID14857","Rha(a1-2)Rha(a1-3)Rha(a1-3)GlcNAc(a1-2)Rha","None","Ralstonia solanacearum","Unknown"
"SBID14858","GlcA(b1-6)Man(b1-3)Glc(b1-4)GlcOP","None","Komagataeibacter xylinus","Unknown"
"SBID14859","Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc","N","Bos taurus","Unknown"
"SBID14860","Glc(b1-2)[Xyl(b1-2)Glc(b1-3)]D-Fuc","None","","Unknown"
"SBID14861","GalNAc(a1-3)GalNAc(a1-4)Gal(b1-3)Gal(b1-4)Glc","None","","Unknown"
"SBID14862","RhaNAc(a1-2)RhaNAc(a1-3)RhaNAc(a1-3)RhaNAc(a1-2)RhaNAc(a1-3)RhaNAc","None","","Yes"
"SBID14863","Glc(b1-4)Rha(a1-4)Rha","None","Ipomoea dichroa","Unknown"
"SBID14864","Man(b1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc","None","","Unknown"
"SBID14865","Gal(b1-3)[Gal(b1-4)]GlcNAc(b1-3)Gal(b1-4)Glc","None","","Unknown"
"SBID14866","Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc","None","","Unknown"
"SBID14867","Fruf(b2-1)[Glc(b1-2)][Glc(b1-4)GlcOAc(b1-3)]Glc","None","","Unknown"
"SBID14869","QuiNAc(b1-3)Ribf(b1-2)a-Tri-ol","None","","Unknown"
"SBID14870","Man(a1-2)[Fuc(a1-6)]Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAcN","None","Cantharellus cibarius","Unknown"
"SBID14871","[D-FucNAc(a1-4)]D-Fuc(a1-3)GlcNAc(b1-3)D-Fuc","None","Stenotrophomonas maltophilia","Unknown"
"SBID14872","GalOMe(b1-6)GalOMe(b1-6)GalOMe(b1-3)[GalOMe(b1-6)]GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[GalOMe(b1-6)GalOMe(b1-3)[GalOMe(b1-6)]GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)][Xylf(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc","None","","Unknown"
"SBID14873","Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc","None","","Unknown"
"SBID14874","L-Cym(a1-4)DigOMe(b1-4)DigOMe","None","","Unknown"
"SBID14875","GlcNAc(b1-3)[Kdn(a2-3)Gal(b1-4)]Gal(b1-4)Glc","None","","Unknown"
"SBID14876","Glc(b1-2)[Glc(b1-3)]GlcOFer","None","Veronica persica","Unknown"
"SBID14877","Glc(b1-3)Glc(b1-4)Gal","None","Allium ampeloprasum","Unknown"
"SBID14878","Man(b1-2)[Man(b1-6)]Man(b1-6)Man","None","","Unknown"
"SBID14879","3,6-Anhydro-Gal(a1-3)Gal(b1-4)3,6-Anhydro-Gal","None","","Unknown"
"SBID14880","Man(a1-3)Man(a1-2)Man(a1-2)Man(a1-2)Man(a1-2)Man","None","Candida albicans","Unknown"
"SBID14881","[Gal(b1-4)Gal(b1-4)]Rha(a1-2)Rha","None","Abelmoschus esculentus, Hibiscus syriacus","Unknown"
"SBID14882","GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc","None","","Unknown"
"SBID14883","LDManHep(a1-5)KdoOP(a2-6)GlcNAc","None","","Unknown"
"SBID14884","GalNAc(a1-3)[Fuc(a1-2)]Glc(b1-4)GalNAc","None","","Unknown"
"SBID14885","Glc(b1-6)Glc(b1-6)[Glc(b1-3)Glc(b1-3)]Glc(b1-6)Glc(b1-6)Glc","None","Pleurotus citrinopileatus","Unknown"
"SBID14886","GalfOAcOLac(b1-3)Glc(b1-6)GalfOAcOLac","None","Enterococcus faecalis","Unknown"
"SBID14887","L-Cym(a1-4)L-Cym(b1-4)L-Cym(a1-4)L-Cym(b1-4)L-Cym","None","","Unknown"
"SBID14889","[Glc(b1-4)]Glc(b1-3)Glc(b1-6)Gal(a1-6)[Fuc(a1-2)]Gal(a1-6)Gal(a1-6)Gal(a1-6)Glc","None","Ganoderma lucidum","Unknown"
"SBID14890","GalNAc(a1-4)[GalNAc(a1-6)]Gal(a1-6)Gal(a1-3)Gal(a1-3)DDManHep(a1-5)KdoOPPEtnN(a2-6)GlcOPN(b1-6)GlcN","None","","Unknown"
"SBID14891","Gal(b1-4)Glc(b1-4)[LDManHepOPEtn(a1-2)LDManHepOPEtn(a1-3)]LDManHep(a1-5)KdoOP","None","Haemophilus ducreyi","Unknown"
"SBID14892","GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-2)[GlcNAc(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc","None","","Unknown"
"SBID14893","Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc","None","","Unknown"
"SBID14894","NeuNAc(a2-3)Gal(b1-3)GlcN","None","","Unknown"
"SBID14895","GlcNAc(b1-4)GlcNAc(b1-3)D-Araf","None","","Unknown"
"SBID14896","NeuNAc(a2-3)Gal(b1-3)[NeuNAc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)]GalNAc","None","","Unknown"
"SBID14897","GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc","None","","Unknown"
"SBID14898","GalOMe(b1-3)[GalOMe(b1-6)]GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)][Xylf(b1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc","None","","Unknown"
"SBID14899","Glc(b1-2)GlcOAcOPam(b1-4)Glc","None","Starmerella bombicola","Unknown"
"SBID14900","Fruf(b2-1)[Glc(b1-4)GlcOAc(b1-3)]GlcOAc","None","","Unknown"
"SBID14901","Fuc(a1-2)[Gal(a1-4)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc","O","Xenopus laevis","Unknown"
"SBID14902","GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)[GlcNAc(b1-6)]GalNAc","None","","Unknown"
"SBID14903","Kdn(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc","None","","Unknown"
"SBID14904","Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc","N","MurineLeukemia Virus, Rattus norvegicus","Unknown"
"SBID14905","[GlcA(b1-6)]Man(a1-3)[Glc(a1-6)]Man(a1-3)Glc(a1-3)Man","None","Acidipropionibacterium thoenii, Propionibacterium freudenreichii","Unknown"
"SBID14906","D-Rha(a1-3)D-Rha(a1-6)Man(a1-6)Man(a1-5)[GalOPA(a1-4)]Kdo","None","Arenibacter certesii","Unknown"
"SBID14907","Glc(a1-3)GlcNAc(a1-4)GalNAc(a1-3)GalNAc","None","","Unknown"
"SBID14908","GlcN(b1-7)LDManHep(a1-6)Glc(a1-2)Glc(a1-3)[Gal(a1-6)]Glc(a1-3)[LDManHep(a1-7)]LDManHepOP(a1-3)LDManHepOP(a1-5)[Kdo(a2-4)]Kdo(a2-6)GlcOPN(b1-6)GlcOPN","None","Escherichia coli","Unknown"
"SBID14909","[Xyl(b1-4)]6dTal(a1-3)GalNAc(b1-3)6dTal","None","Paraburkholderia phytofirmans","Unknown"
"SBID14910","Gal(a1-6)Gal(a1-6)Gal","None","Armillaria mellea, Cicer arietinum","Unknown"
"SBID14911","Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc","None","","Unknown"
"SBID14912","Gal(b1-2)Xyl(a1-6)Glc(b1-4)Glc","None","","Unknown"
"SBID14913","Glc(b1-2)[Araf(a1-4)]GlcOMeA","None","Aralia elata","Unknown"
"SBID14914","Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-4)][Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc","None","","Unknown"
"SBID14915","GalNAc(a1-3)[Fuc(a1-2)]Gal(a1-4)[Fuc(a1-3)]Glc","None","","Unknown"
"SBID14916","GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)[NeuNGc(a2-6)]GalNAc","None","","Unknown"
"SBID14917","Fruf(b2-4)Glc(b1-4)[GlcOPA(a1-2)]LDManHepOP(a1-5)KdoOP(a2-6)GlcOPN(b1-6)GlcOPN","None","Psychromonas arctica","Unknown"
"SBID14918","RhaOAc(a1-2)[D-Apif(b1-4)]Glc","None","Costus afer","Unknown"
"SBID14919","GalOPEtn(b1-3)GalNAcOPEtn(b1-3)GalOP(a1-1)Gro","None","","Unknown"
"SBID14920","Glc(b1-4)[Glc(b1-6)]Glc(a1-4)Gal-ol","None","Lactobacillus delbrueckii","Unknown"
"SBID14921","Kdn(a2-3)Gal(b1-4)GlcNAc(b1-2)Glc(a1-3)[Kdn(a2-6)Gal(b1-4)GlcNAc(b1-2)Glc(a1-6)]Man(b1-4)GlcNAc","None","","Unknown"
"SBID14922","GlcNAc(a1-4)GlcNAc(b1-4)Gal(b1-3)GalNAc","O","Equus caballus","Unknown"
"SBID14923","GlcNAc(a1-4)Gal(b1-4)GlcNAc","None","","Unknown"
"SBID14924","Gal(a1-6)Glc(a1-3)Galf(b1-3)Glc(a1-2)Galf(b1-6)Gal","None","Lactobacillus johnsonii","Unknown"
"SBID14925","Rha(a1-2)[Glc(b1-3)]Glc","None","Cheilocostus lacerus, Cheilocostus speciosus, Dioscorea collettii, Dioscorea communis, Dioscorea gracillima, Dioscorea tokoro, Dioscorea zingiberensis, Hovenia dulcis, Lilium regale, Paris axialis, Paris polyphylla, Paris vietnamensis, Populus yunnanensis, Smilax china, Stevia rebaudiana, Tribulus terrestris, Trigonella foenumgraecum, Ziziphus lotus","Unknown"
"SBID14926","Galf(b1-3)[Gal(a1-2)]Gal(a1-3)Galf","None","Escherichia coli","Unknown"
"SBID14927","D-Araf(b1-2)Rha(a1-4)Glc","None","","Unknown"
"SBID14928","Araf(a1-2)[GlcOS(b1-3)]Ara","None","","Unknown"
"SBID14929","Rha(a1-3)Gal(a1-3)GlcNAc(b1-4)Rha(a1-2)[Rha(a1-3)Gal(a1-3)GlcNAc(b1-4)]Rha(a1-2)Rha(a1-1)[Rha(a1-3)]Glc","None","","Unknown"
"SBID14930","Man(b1-4)GlcNAc(a1-4)[Fuc(a1-3)]GlcNAc","None","","Unknown"
"SBID14931","Gal(b1-2)Galf(b1-4)[Gal(b1-2)[Gal(b1-3)]Gal(b1-6)]GlcNAc","None","","Unknown"
"SBID14932","[Glc(a1-2)]Gal(b1-4)[Abe(a1-3)]D-Rha(b1-2)Man(a1-2)Man(a1-3)Gal","None","Salmonella kentucky","Unknown"
